location_id,year,month,temp_mean,temp_max,temp_min,rain_sum,rain_days,sunshine_mean_hours,radiation_mean,et0_mean,wind_speed_max,date
11,2021,4,29.11,35.4,24.1,38.5,9,11.144623703703703,22.532666666666668,5.470666666666667,32.4,2021-04-01
11,2021,5,28.874193548387098,33.1,24.7,71.0,17,9.53155922939068,19.49483870967742,4.926774193548387,45.3,2021-05-01
11,2021,6,28.913333333333334,32.9,25.4,35.8,7,10.568872499999998,21.330666666666666,5.495333333333334,39.5,2021-06-01
11,2021,7,28.82903225806452,33.4,25.8,14.9,5,10.69712105734767,20.97258064516129,5.448709677419354,45.4,2021-07-01
11,2021,8,28.348387096774193,32.3,25.5,24.4,6,10.130412724014338,21.075806451612905,5.301290322580646,37.6,2021-08-01
11,2021,9,28.540000000000003,33.1,24.8,27.6,8,9.957066388888888,21.235,5.364333333333334,41.6,2021-09-01
11,2021,10,27.116129032258065,30.7,23.3,249.70000000000002,24,8.704466039426523,17.580645161290324,3.952903225806452,41.5,2021-10-01
11,2021,11,26.03666666666667,29.7,22.9,500.5,28,7.073172407407408,14.512666666666666,3.1056666666666666,31.4,2021-11-01
11,2021,12,26.029032258064515,31.1,19.9,42.7,13,10.32036523297491,18.20225806451613,4.023548387096774,26.7,2021-12-01
11,2022,1,26.216129032258067,32.3,18.9,29.8,16,10.332606989247312,19.17096774193548,4.4148387096774195,27.6,2022-01-01
11,2022,2,26.075,32.5,19.2,54.7,7,9.997915079365079,21.09107142857143,4.803571428571429,25.9,2022-02-01
11,2022,3,28.16774193548387,33.5,23.1,18.8,8,10.845671953405017,22.64741935483871,5.435161290322581,30.4,2022-03-01
11,2022,4,27.80666666666667,33.5,23.4,134.0,20,10.085789444444448,21.067999999999998,4.568333333333333,25.8,2022-04-01
11,2022,5,29.36774193548387,34.2,26.4,31.3,9,10.967100806451613,22.41516129032258,5.848064516129032,42.1,2022-05-01
11,2022,6,28.82,33.2,25.6,15.2,5,10.381507314814815,21.275,5.545333333333334,36.9,2022-06-01
11,2022,7,28.612903225806452,34.2,23.1,24.2,5,9.58024211469534,20.29806451612903,5.252258064516129,43.1,2022-07-01
11,2022,8,27.91290322580645,33.5,24.2,51.9,13,9.975359856630822,20.823548387096775,5.122580645161291,45.1,2022-08-01
11,2022,9,27.803333333333335,33.6,24.4,29.0,7,10.18806296296296,22.365000000000002,5.4,40.0,2022-09-01
11,2022,10,27.048387096774192,32.3,22.5,164.1,22,9.093094802867382,18.520967741935483,4.1729032258064525,34.1,2022-10-01
11,2022,11,26.10666666666667,31.5,22.0,153.3,20,8.558195555555557,17.30666666666667,3.808333333333333,29.6,2022-11-01
11,2022,12,25.970967741935485,30.5,21.4,211.0,20,8.201721863799284,15.373870967741935,3.6516129032258067,32.8,2022-12-01
11,2023,1,25.467741935483872,30.4,19.5,62.5,11,9.473647939068101,18.240000000000002,4.4148387096774195,28.7,2023-01-01
11,2023,2,25.946428571428573,31.9,19.7,111.1,9,10.37742767857143,21.238214285714285,4.883571428571429,43.9,2023-02-01
11,2023,3,28.248387096774195,35.0,23.7,42.7,14,11.12102580645161,22.89258064516129,5.5519354838709685,26.6,2023-03-01
11,2023,4,29.163333333333334,36.6,24.0,68.6,15,10.789871944444446,22.917666666666666,5.497333333333334,26.4,2023-04-01
11,2023,5,29.23225806451613,33.7,24.0,113.3,9,9.291639695340502,20.460322580645162,5.083870967741936,39.3,2023-05-01
11,2023,6,29.53666666666667,33.5,26.4,23.9,5,10.561947777777778,21.882333333333335,5.697333333333333,37.4,2023-06-01
11,2023,7,28.84193548387097,33.2,26.4,19.2,3,9.949968279569891,20.93032258064516,5.527096774193549,43.9,2023-07-01
11,2023,8,28.94516129032258,33.6,26.3,2.7,1,11.19331388888889,24.1,6.06258064516129,35.1,2023-08-01
11,2023,9,28.56,32.4,25.4,35.7,10,10.499947777777779,21.683333333333334,5.572333333333333,39.8,2023-09-01
11,2023,10,27.60967741935484,32.9,23.5,141.9,22,9.89842930107527,19.91354838709677,4.530967741935484,37.3,2023-10-01
11,2023,11,26.19333333333333,31.5,23.4,340.8,29,7.763857962962962,15.191666666666666,3.1390000000000002,23.2,2023-11-01
11,2023,12,26.416129032258063,29.8,23.5,195.5,26,8.491232616487457,15.108064516129033,3.3638709677419354,30.5,2023-12-01
11,2024,1,26.32903225806452,30.9,20.8,71.7,11,9.266803405017919,17.603548387096776,4.008709677419355,25.1,2024-01-01
11,2024,2,28.141379310344828,35.0,21.9,13.4,6,11.04121120689655,22.091379310344827,5.617586206896552,27.8,2024-02-01
11,2024,3,28.94193548387097,36.0,21.9,14.7,4,11.263578494623655,24.29,6.079354838709678,29.8,2024-03-01
11,2024,4,30.326666666666664,37.9,24.9,31.2,11,11.095754814814812,22.791,5.590999999999999,26.6,2024-04-01
11,2024,5,29.39032258064516,35.1,25.0,196.8,18,8.83918100358423,19.017419354838708,4.66,44.7,2024-05-01
11,2024,6,28.5375,32.2,26.3,26.5,6,9.303138194444445,18.74625,4.395,36.0,2024-06-01
12,2010,1,24.59032258064516,29.6,18.7,145.2,10,10.054686021505377,17.00516129032258,3.5696774193548384,20.0,2010-01-01
12,2010,2,25.974999999999998,34.6,20.3,2.3,1,10.365834325396825,20.57821428571429,4.6499999999999995,20.7,2010-02-01
12,2010,3,28.187096774193545,36.6,19.6,34.5,7,11.066741577060933,22.85225806451613,5.393870967741936,20.5,2010-03-01
12,2010,4,28.846666666666668,36.3,24.3,106.1,15,10.508492037037039,21.295,4.7683333333333335,16.6,2010-04-01
12,2010,5,28.364516129032257,34.3,24.0,76.0,12,10.109876164874551,19.205483870967743,4.580645161290323,32.7,2010-05-01
12,2010,6,28.753333333333334,36.5,25.2,27.5,12,10.02170574074074,19.225,5.302333333333333,33.4,2010-06-01
12,2010,7,28.096774193548388,35.1,23.7,59.699999999999996,13,9.666438351254481,19.19451612903226,5.029032258064516,31.4,2010-07-01
12,2010,8,27.761290322580646,36.0,23.4,94.0,18,9.12163700716846,17.976774193548387,4.683225806451613,31.3,2010-08-01
12,2010,9,27.176666666666666,34.6,23.0,179.1,16,9.35796814814815,19.043999999999997,4.586,26.1,2010-09-01
12,2010,10,26.693548387096776,33.0,22.1,164.79999999999998,15,9.779905376344086,18.57935483870968,4.226774193548387,29.4,2010-10-01
12,2010,11,25.053333333333335,30.7,21.7,297.4,24,7.943259074074075,13.960666666666667,2.859666666666667,20.6,2010-11-01
12,2010,12,23.961290322580645,29.2,20.8,526.8,27,5.418439157706094,10.536774193548387,2.192258064516129,25.0,2010-12-01
12,2011,1,23.570967741935487,28.4,19.4,307.5,21,6.135390770609319,11.680645161290323,2.408709677419355,20.9,2011-01-01
12,2011,2,24.446428571428573,31.0,20.2,297.8,12,7.993957043650793,15.156428571428572,3.1614285714285715,20.7,2011-02-01
12,2011,3,26.793548387096774,35.7,20.0,24.0,10,11.075052150537635,21.543870967741935,4.678709677419355,20.6,2011-03-01
12,2011,4,27.040000000000003,35.7,22.6,207.20000000000002,23,9.59773611111111,19.413,4.197666666666667,21.5,2011-04-01
12,2011,5,28.338709677419356,34.9,23.7,19.4,8,11.339940322580643,22.419677419354837,5.37,30.2,2011-05-01
12,2011,6,28.90666666666667,36.4,25.0,18.6,7,10.70848898148148,21.221333333333334,5.841666666666667,32.9,2011-06-01
12,2011,7,28.129032258064516,34.5,24.9,37.6,10,10.338548207885303,19.60741935483871,5.22741935483871,30.3,2011-07-01
12,2011,8,27.916129032258063,34.5,24.2,48.7,9,10.284743458781366,19.64483870967742,5.191612903225806,29.3,2011-08-01
12,2011,9,28.48,35.6,25.0,35.4,10,10.674232499999999,20.908666666666665,5.6770000000000005,27.3,2011-09-01
12,2011,10,26.712903225806453,34.7,22.8,220.20000000000002,26,8.920112455197131,17.118387096774192,3.832258064516129,19.9,2011-10-01
12,2011,11,24.959999999999997,29.9,20.2,171.0,24,8.566211388888888,14.548333333333334,2.951,18.9,2011-11-01
12,2011,12,24.48709677419355,30.3,19.0,116.9,18,8.36637553763441,14.254193548387097,2.9883870967741935,21.2,2011-12-01
12,2012,1,24.093548387096774,29.6,17.9,21.3,5,10.544429390681001,18.037419354838708,3.7529032258064516,20.5,2012-01-01
12,2012,2,25.320689655172412,32.4,18.6,44.6,10,10.144392528735631,18.586206896551722,4.060689655172414,23.7,2012-02-01
12,2012,3,27.583870967741937,35.8,20.6,39.199999999999996,7,11.030466666666667,22.294193548387096,5.017096774193549,16.3,2012-03-01
12,2012,4,27.52,33.8,22.8,115.8,19,10.072928796296297,19.563666666666666,4.311000000000001,23.1,2012-04-01
12,2012,5,29.27741935483871,36.6,24.7,8.5,2,11.322445788530466,23.351290322580645,6.323548387096774,34.9,2012-05-01
12,2012,6,29.006666666666668,36.0,24.9,11.0,1,11.036101851851852,21.344333333333335,6.184666666666667,32.4,2012-06-01
12,2012,7,28.65806451612903,34.9,24.9,51.099999999999994,8,11.032673745519714,21.24451612903226,5.755483870967741,30.5,2012-07-01
12,2012,8,28.567741935483873,34.9,24.6,19.3,4,10.922420430107527,21.05483870967742,6.017096774193549,29.1,2012-08-01
12,2012,9,28.663333333333334,35.3,23.8,29.3,8,10.291556759259258,20.930999999999997,5.730666666666667,29.1,2012-09-01
12,2012,10,26.225806451612904,35.9,22.7,449.8,24,8.274350448028674,16.105483870967742,3.665483870967742,25.0,2012-10-01
12,2012,11,25.276666666666664,30.8,20.6,182.3,14,9.047364907407406,15.721333333333332,3.2656666666666667,23.0,2012-11-01
12,2012,12,24.63225806451613,29.1,19.3,160.8,21,8.277180645161291,13.217419354838709,2.7783870967741935,21.3,2012-12-01
12,2013,1,24.31935483870968,29.0,18.3,129.8,8,7.777290770609318,14.605161290322581,3.1270967741935483,18.7,2013-01-01
12,2013,2,25.025000000000002,30.5,19.8,78.0,11,9.899020337301588,17.98857142857143,3.7410714285714284,17.3,2013-02-01
12,2013,3,26.5258064516129,34.6,19.7,78.9,14,10.627931362007168,21.0258064516129,4.434516129032258,18.3,2013-03-01
12,2013,4,28.726666666666667,36.5,23.9,50.8,13,10.654820092592594,21.527333333333335,4.852,19.6,2013-04-01
12,2013,5,28.73225806451613,35.0,24.8,45.1,11,10.494308691756272,20.72290322580645,5.3512903225806445,34.8,2013-05-01
12,2013,6,28.073333333333334,33.6,24.6,34.8,11,10.483007592592593,19.701666666666664,5.379666666666666,33.4,2013-06-01
12,2013,7,27.938709677419357,34.4,24.6,46.1,9,10.352520878136202,19.73225806451613,5.38,32.3,2013-07-01
12,2013,8,27.62258064516129,35.2,23.9,110.5,13,10.272187275985665,20.412258064516127,5.056451612903226,30.9,2013-08-01
12,2013,9,27.416666666666668,34.9,23.6,42.8,10,9.996890277777778,19.569333333333336,5.007000000000001,30.6,2013-09-01
12,2013,10,27.69677419354839,35.5,22.9,87.2,9,10.290663799283154,20.044193548387096,5.115483870967743,26.8,2013-10-01
12,2013,11,25.61,31.2,19.4,84.1,19,9.94856037037037,15.987,3.444666666666667,17.4,2013-11-01
12,2013,12,24.458064516129035,30.2,19.7,97.9,9,7.791658870967743,12.935483870967742,2.919677419354839,24.1,2013-12-01
12,2014,1,23.9,28.4,19.8,181.1,20,8.085295071684587,13.326451612903226,2.834516129032258,23.2,2014-01-01
12,2014,2,25.314285714285713,32.2,18.3,12.799999999999999,4,10.815148809523812,20.14428571428571,4.4089285714285715,21.1,2014-02-01
12,2014,3,27.47741935483871,37.0,20.3,13.700000000000001,3,11.164197580645164,22.567741935483873,5.494193548387097,21.0,2014-03-01
12,2014,4,28.633333333333333,37.2,23.3,119.7,14,10.904379537037038,22.062333333333335,4.931333333333333,15.7,2014-04-01
12,2014,5,28.041935483870965,34.2,23.5,109.8,12,10.387353046594983,20.1,4.770967741935484,27.0,2014-05-01
12,2014,6,29.476666666666667,36.1,25.2,16.7,4,11.203682314814815,21.899333333333335,6.192666666666667,30.0,2014-06-01
12,2014,7,29.09032258064516,36.1,25.6,20.400000000000002,4,10.981546146953406,21.39548387096774,6.159677419354838,31.9,2014-07-01
12,2014,8,27.9,34.9,23.9,87.6,13,10.323882706093189,19.914516129032258,5.194838709677419,31.3,2014-08-01
12,2014,9,28.09,36.1,23.6,112.5,11,10.401028703703707,20.629666666666665,5.391666666666667,28.1,2014-09-01
12,2014,10,26.177419354838708,32.6,22.3,234.5,25,9.112047311827958,17.140967741935484,3.6929032258064516,25.9,2014-10-01
12,2014,11,24.826666666666664,30.7,19.4,317.40000000000003,23,6.21152398148148,12.154333333333334,2.5453333333333332,18.2,2014-11-01
12,2014,12,24.193548387096776,29.3,20.1,345.5,25,6.121632347670252,10.396451612903226,2.12,23.2,2014-12-01
12,2015,1,24.570967741935487,30.5,19.8,11.6,5,10.33817347670251,17.37290322580645,3.673225806451613,17.7,2015-01-01
12,2015,2,24.657142857142855,30.9,18.6,71.1,13,10.187532341269842,17.77642857142857,3.7096428571428572,20.7,2015-02-01
12,2015,3,26.490322580645163,34.8,19.7,52.8,11,10.983064336917561,21.72451612903226,4.73741935483871,17.4,2015-03-01
12,2015,4,27.44,35.1,23.0,122.4,22,10.5327725,20.736,4.417666666666666,11.7,2015-04-01
12,2015,5,27.458064516129035,34.0,23.7,248.1,19,9.954728046594983,18.95741935483871,4.218064516129032,29.0,2015-05-01
12,2015,6,28.31,33.8,24.5,26.3,9,10.770304259259259,20.244000000000003,5.128,31.7,2015-06-01
12,2015,7,28.629032258064516,35.1,25.1,25.900000000000002,9,10.923484498207888,20.681935483870966,5.6,28.4,2015-07-01
12,2015,8,28.374193548387098,36.1,23.8,61.9,8,11.041209408602151,21.659354838709678,5.57774193548387,28.2,2015-08-01
12,2015,9,27.529999999999998,35.3,23.4,141.3,17,9.987406111111111,19.486333333333334,4.6306666666666665,29.8,2015-09-01
12,2015,10,26.26774193548387,31.8,22.7,243.2,26,8.27756254480287,15.843870967741937,3.427096774193548,24.5,2015-10-01
12,2015,11,25.216666666666665,30.3,21.8,349.7,26,7.826324629629629,13.157,2.6996666666666664,20.9,2015-11-01
12,2015,12,25.048387096774192,29.5,21.6,185.20000000000002,23,8.292599283154123,13.446774193548388,2.7651612903225806,22.2,2015-12-01
12,2016,1,24.916129032258063,30.2,19.0,25.1,8,10.502139247311828,16.72741935483871,3.5632258064516127,19.1,2016-01-01
12,2016,2,26.106896551724137,32.6,20.9,30.2,8,10.655873659003833,19.531379310344825,4.32551724137931,20.6,2016-02-01
12,2016,3,28.345161290322583,37.4,22.3,21.6,6,11.211657168458784,22.59193548387097,5.247741935483871,19.9,2016-03-01
12,2016,4,29.88,36.7,24.5,38.2,7,11.192339259259262,22.577,5.186000000000001,19.6,2016-04-01
12,2016,5,28.106451612903225,35.9,24.1,187.8,15,9.136906272401433,17.914193548387097,4.088387096774193,29.5,2016-05-01
12,2016,6,28.376666666666665,34.1,25.4,19.3,6,10.041380462962964,19.288999999999998,5.071666666666667,30.1,2016-06-01
12,2016,7,28.493548387096773,36.4,24.2,51.0,9,10.522927598566305,20.371612903225806,5.4638709677419355,33.3,2016-07-01
12,2016,8,28.664516129032258,35.6,24.9,27.7,13,10.816148387096774,21.30483870967742,5.736774193548388,30.0,2016-08-01
12,2016,9,28.603333333333335,35.5,24.6,13.8,4,10.617063888888891,21.482333333333333,5.922666666666667,25.6,2016-09-01
12,2016,10,27.980645161290322,35.4,23.5,83.7,11,10.657735035842297,20.4,5.180000000000001,24.2,2016-10-01
12,2016,11,25.313333333333333,31.1,20.0,166.1,21,8.7882175,14.873333333333333,3.1083333333333334,19.6,2016-11-01
12,2016,12,24.76774193548387,30.6,18.5,81.0,14,9.63324677419355,16.074193548387097,3.406774193548387,25.8,2016-12-01
12,2017,1,24.15806451612903,30.9,18.6,156.5,12,8.945120788530465,16.860967741935482,3.5796774193548386,21.9,2017-01-01
12,2017,2,24.65357142857143,32.9,17.6,16.0,4,10.356127083333332,20.956071428571427,4.455357142857143,22.8,2017-02-01
12,2017,3,26.37741935483871,33.8,20.7,119.5,18,10.410415770609319,21.039677419354838,4.45741935483871,22.4,2017-03-01
12,2017,4,29.586666666666666,39.3,23.7,23.1,5,11.220321666666663,23.599666666666668,5.790666666666667,22.1,2017-04-01
12,2017,5,29.05483870967742,36.7,24.5,86.6,18,9.95059695340502,19.91741935483871,5.150967741935484,33.9,2017-05-01
12,2017,6,28.916666666666668,36.0,25.2,32.4,16,10.529890833333335,19.061,5.548666666666667,32.4,2017-06-01
12,2017,7,29.26774193548387,38.4,25.4,65.4,13,10.644762455197132,19.725483870967743,5.595806451612903,30.3,2017-07-01
12,2017,8,27.92258064516129,35.9,24.3,127.8,17,9.741243817204301,18.651612903225807,4.78,31.2,2017-08-01
12,2017,9,27.183333333333334,33.5,23.6,125.8,16,9.654265277777778,18.395,4.411333333333333,33.4,2017-09-01
12,2017,10,26.870967741935484,34.5,22.9,214.1,24,8.414274103942653,15.914193548387098,3.801290322580645,24.7,2017-10-01
12,2017,11,25.23,31.6,21.9,283.2,24,6.851270555555557,13.265666666666666,2.7496666666666667,25.9,2017-11-01
12,2017,12,24.725806451612904,30.5,19.8,103.3,16,9.471965860215054,15.446774193548388,3.1993548387096777,23.8,2017-12-01
12,2018,1,24.14516129032258,29.9,19.0,28.1,8,9.495865770609317,16.908709677419353,3.6006451612903225,20.1,2018-01-01
12,2018,2,25.157142857142855,32.3,19.6,34.6,9,10.685714583333334,19.863214285714285,4.374642857142857,22.2,2018-02-01
12,2018,3,27.016129032258064,35.7,20.6,51.00000000000001,9,10.511312365591396,21.339354838709678,4.839677419354839,25.9,2018-03-01
12,2018,4,28.279999999999998,36.9,23.5,57.8,13,10.735001296296295,21.554,4.892666666666667,19.2,2018-04-01
12,2018,5,27.251612903225805,36.7,23.8,179.1,25,8.455750806451613,17.799677419354836,4.016451612903226,32.5,2018-05-01
12,2018,6,28.186666666666667,35.2,25.1,26.4,9,10.564220462962961,19.860333333333333,5.332666666666666,35.6,2018-06-01
12,2018,7,28.806451612903224,37.0,24.2,29.2,8,10.410380017921147,20.21516129032258,5.932903225806451,33.8,2018-07-01
12,2018,8,28.17096774193548,37.0,23.9,51.3,12,9.684775,19.7558064516129,5.573548387096774,37.7,2018-08-01
12,2018,9,27.956666666666667,36.8,23.1,202.9,11,10.284103148148148,21.224,5.453,28.3,2018-09-01
12,2018,10,25.541935483870965,32.1,22.2,390.9,29,7.66658064516129,15.173870967741935,3.105483870967742,19.1,2018-10-01
12,2018,11,24.946666666666665,30.5,21.2,358.5,23,7.622174907407408,14.013,2.864,17.5,2018-11-01
12,2018,12,24.84193548387097,30.2,19.8,114.4,15,9.281575358422941,15.923225806451613,3.25258064516129,19.1,2018-12-01
12,2019,1,24.322580645161292,30.0,19.9,12.2,4,10.438276612903225,17.910967741935483,3.8103225806451615,21.4,2019-01-01
12,2019,2,25.914285714285715,33.2,21.1,50.0,10,10.552517063492065,19.256071428571428,4.128571428571428,22.6,2019-02-01
12,2019,3,28.061290322580643,38.5,22.0,5.2,1,11.235948835125448,23.809354838709677,5.680322580645162,22.3,2019-03-01
12,2019,4,28.863333333333333,38.0,23.3,76.3,12,9.984964351851852,21.423333333333336,4.969333333333333,23.7,2019-04-01
12,2019,5,29.635483870967743,37.6,24.9,19.3,5,10.902087186379926,21.80806451612903,5.827419354838709,32.1,2019-05-01
12,2019,6,29.766666666666666,36.3,25.6,12.200000000000001,3,10.430285092592593,20.24866666666667,6.054,31.8,2019-06-01
12,2019,7,29.18064516129032,37.3,24.9,19.9,5,10.221712724014337,19.91,5.726774193548387,29.0,2019-07-01
12,2019,8,28.04516129032258,35.6,24.2,74.2,10,9.701528315412187,18.629677419354838,5.0361290322580645,30.8,2019-08-01
12,2019,9,27.676666666666666,36.3,22.8,108.7,16,10.03235527777778,19.254666666666665,4.826666666666667,27.6,2019-09-01
12,2019,10,25.68064516129032,32.3,22.4,332.8,28,7.455545609318997,15.268709677419354,3.1648387096774195,18.0,2019-10-01
12,2019,11,25.863333333333333,31.2,21.2,140.3,27,9.653607222222222,16.539333333333335,3.3993333333333333,21.1,2019-11-01
12,2019,12,24.96451612903226,29.3,21.6,185.9,23,8.682454749103945,14.105161290322581,2.841290322580645,22.5,2019-12-01
12,2020,1,25.11935483870968,31.1,19.3,27.5,10,10.671897132616488,18.66032258064516,3.9070967741935485,23.2,2020-01-01
12,2020,2,25.75862068965517,31.7,19.9,14.5,3,10.982359386973181,21.020689655172415,4.721724137931035,25.3,2020-02-01
12,2020,3,27.23548387096774,36.1,21.1,4.0,2,11.201822132616485,23.299032258064514,5.389354838709677,21.9,2020-03-01
12,2020,4,28.546666666666667,36.6,22.3,79.8,16,10.97142888888889,22.096,5.0600000000000005,18.2,2020-04-01
12,2020,5,28.46451612903226,36.0,23.8,119.5,15,9.783560842293909,18.58451612903226,4.408064516129032,31.8,2020-05-01
12,2020,6,28.756666666666668,36.4,24.4,59.6,9,10.143881944444441,19.189666666666668,5.0953333333333335,28.4,2020-06-01
12,2020,7,27.845161290322583,35.7,23.7,119.10000000000001,13,9.479429749103943,18.123870967741937,4.53258064516129,27.0,2020-07-01
12,2020,8,28.406451612903226,36.3,23.9,26.9,8,10.118335483870968,20.384193548387096,5.388064516129032,32.5,2020-08-01
12,2020,9,27.433333333333334,34.4,23.6,95.2,12,8.787370277777777,17.086000000000002,4.465999999999999,34.8,2020-09-01
12,2020,10,28.106451612903225,36.6,23.0,93.3,12,10.509929928315412,19.819032258064517,5.192903225806451,35.2,2020-10-01
12,2020,11,25.853333333333335,33.7,22.4,225.9,27,7.877286944444445,14.470666666666666,3.0526666666666666,23.9,2020-11-01
12,2020,12,24.483870967741936,30.1,20.3,474.4,24,6.804257706093189,12.492903225806451,2.551612903225806,39.2,2020-12-01
12,2021,1,24.52258064516129,29.9,20.6,369.5,19,7.791960215053764,14.249032258064517,2.8729032258064517,30.8,2021-01-01
12,2021,2,24.678571428571427,32.4,19.5,36.0,8,10.756552281746032,20.154285714285717,4.1049999999999995,22.5,2021-02-01
12,2021,3,26.529032258064515,36.1,21.3,42.6,11,10.695546326164875,21.17774193548387,4.627096774193548,19.5,2021-03-01
12,2021,4,27.613333333333333,36.8,22.7,151.0,19,10.615038055555555,21.756333333333334,4.788333333333333,23.9,2021-04-01
12,2021,5,27.358064516129033,34.4,22.7,122.3,23,9.2830853046595,18.271290322580644,4.136451612903225,36.9,2021-05-01
12,2021,6,28.220000000000002,35.9,24.3,63.1,8,10.467420277777777,20.388666666666666,5.2669999999999995,31.4,2021-06-01
12,2021,7,28.26774193548387,36.2,24.0,65.3,12,10.537449014336918,19.998064516129034,5.275483870967742,35.9,2021-07-01
12,2021,8,28.241935483870968,36.4,23.5,62.4,10,9.424887724014336,19.0458064516129,5.186451612903226,29.6,2021-08-01
12,2021,9,28.10666666666667,36.1,24.3,114.10000000000001,15,9.665962962962963,19.329666666666665,5.095333333333333,35.6,2021-09-01
12,2021,10,26.29032258064516,33.3,22.5,232.5,23,8.255635842293907,16.313870967741938,3.685483870967742,30.7,2021-10-01
12,2021,11,24.98,30.9,21.9,371.1,27,6.896512314814816,13.778,2.8160000000000003,25.5,2021-11-01
12,2021,12,24.983870967741936,30.9,19.7,62.7,13,10.09907347670251,17.610967741935486,3.633225806451613,21.6,2021-12-01
12,2022,1,24.79032258064516,31.6,17.4,43.6,10,9.966662365591398,18.64322580645161,3.7841935483870968,21.6,2022-01-01
12,2022,2,24.832142857142856,32.3,18.7,59.1,9,10.016589781746033,20.764642857142857,4.26,19.9,2022-02-01
12,2022,3,26.635483870967743,35.0,21.4,44.1,11,10.32438835125448,21.888709677419353,4.702258064516129,20.7,2022-03-01
12,2022,4,26.616666666666667,34.2,21.8,170.4,23,9.438819074074074,19.903666666666666,4.161333333333333,18.3,2022-04-01
12,2022,5,28.051612903225806,35.0,24.2,38.2,13,10.566024551971324,20.963870967741936,5.111290322580645,31.5,2022-05-01
12,2022,6,27.966666666666665,34.7,24.0,51.0,11,10.31996148148148,20.088666666666665,5.078,27.9,2022-06-01
12,2022,7,27.83225806451613,36.9,23.3,81.3,14,9.000809229390681,19.036129032258064,4.946774193548387,32.4,2022-07-01
12,2022,8,27.36774193548387,35.5,23.2,91.5,21,9.468187724014337,19.490645161290324,4.8506451612903225,34.2,2022-08-01
12,2022,9,27.45,35.9,23.0,40.800000000000004,9,9.954462592592591,21.24233333333333,5.255333333333334,28.7,2022-09-01
12,2022,10,25.903225806451612,34.5,21.1,250.4,25,7.711025089605734,16.446451612903225,3.655806451612903,31.0,2022-10-01
12,2022,11,24.913333333333334,30.9,20.4,208.4,17,7.54056287037037,15.623,3.2456666666666663,18.4,2022-11-01
12,2022,12,24.596774193548388,30.1,19.3,238.1,21,7.928164964157708,14.778709677419354,3.096774193548387,29.7,2022-12-01
12,2023,1,23.858064516129033,28.8,18.7,88.89999999999999,10,9.232778853046595,17.809354838709677,3.6190322580645162,22.2,2023-01-01
12,2023,2,24.650000000000002,30.7,19.3,95.0,8,10.138461011904763,20.90142857142857,4.2575,28.0,2023-02-01
12,2023,3,26.548387096774192,35.4,22.2,76.2,11,10.851586648745519,22.66548387096774,4.84741935483871,21.9,2023-03-01
12,2023,4,27.87,36.8,22.2,133.4,13,10.39549425925926,22.942333333333334,5.075666666666667,18.7,2023-04-01
12,2023,5,27.9,35.6,23.3,139.1,14,8.899759408602153,19.411612903225805,4.476129032258064,29.5,2023-05-01
12,2023,6,29.15,36.8,24.8,18.9,7,10.562389351851852,21.037,5.7123333333333335,27.0,2023-06-01
12,2023,7,29.093548387096774,38.6,24.7,23.3,10,9.849651612903225,20.019032258064517,5.798387096774194,34.8,2023-07-01
12,2023,8,29.316129032258065,38.7,23.8,64.8,11,10.79788458781362,22.841290322580647,6.126774193548387,25.9,2023-08-01
12,2023,9,27.916666666666668,35.6,23.9,98.3,19,9.917397777777778,20.048333333333336,5.193666666666667,30.9,2023-09-01
12,2023,10,26.31935483870968,34.1,22.5,351.2,29,8.812647491039426,18.313225806451616,3.9570967741935483,27.0,2023-10-01
12,2023,11,25.223333333333336,31.6,22.2,457.1,28,7.229612777777776,14.184333333333333,2.8833333333333333,18.9,2023-11-01
12,2023,12,25.212903225806453,31.0,22.5,296.6,29,7.631850627240143,14.29967741935484,2.886451612903226,23.0,2023-12-01
12,2024,1,25.16774193548387,30.3,20.9,99.7,14,9.127609587813621,16.959032258064518,3.52,20.6,2024-01-01
12,2024,2,26.644827586206898,35.1,21.4,9.7,4,10.959225670498085,22.326551724137932,4.951379310344827,23.8,2024-02-01
12,2024,3,27.85483870967742,38.0,21.0,14.7,5,11.208321774193552,24.44516129032258,5.712258064516129,20.3,2024-03-01
12,2024,4,29.77,39.4,23.6,31.6,9,11.05236212962963,23.665000000000003,5.617,21.0,2024-04-01
12,2024,5,28.38064516129032,38.2,24.0,260.7,23,8.700777329749105,19.061290322580643,4.3748387096774195,33.9,2024-05-01
12,2024,6,27.6625,32.3,24.9,21.8,5,8.673505208333333,17.9425,4.065,24.3,2024-06-01
13,2010,1,25.738709677419354,28.7,22.9,61.1,9,10.477189964157706,18.62483870967742,4.279032258064516,27.0,2010-01-01
13,2010,2,26.314285714285713,30.9,23.4,1.4000000000000001,1,10.559347916666667,21.350357142857142,4.905,25.2,2010-02-01
13,2010,3,27.94516129032258,33.6,22.9,16.5,5,11.20392670250896,24.23709677419355,5.432258064516129,23.4,2010-03-01
13,2010,4,29.34333333333333,34.9,25.8,42.2,7,10.78737351851852,23.241666666666667,5.292,20.0,2010-04-01
13,2010,5,29.580645161290324,35.5,24.8,36.2,7,10.580587724014334,21.543225806451613,5.508387096774193,34.7,2010-05-01
13,2010,6,29.84,36.3,26.4,21.3,5,10.039512962962965,20.46066666666667,5.962000000000001,36.1,2010-06-01
13,2010,7,29.225806451612904,34.6,25.5,17.099999999999998,6,9.930630107526879,19.785806451612903,5.629354838709677,32.7,2010-07-01
